"order id","order date","ship date","ship mode","customer Id",segment,country,state,"product id",category,sub-category,Revenue,discount,quantity,profit
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,"United States",Texas,FUR-CH-10004287,Furniture,Chairs,1740.06,0.3,9,-24.858
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,"United States",Texas,OFF-AR-10002656,"Office Supplies",Art,32.064,0.2,6,6.8136
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,"United States",Texas,OFF-AP-10002518,"Office Supplies",Appliances,177.98,0.8,5,-453.849
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,"United States",Texas,TEC-PH-10003931,Technology,Phones,143.976,0.2,3,8.9985
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,"United States",California,OFF-PA-10000659,"Office Supplies",Paper,20.94,0,3,9.8418
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,"United States",California,OFF-PA-10001144,"Office Supplies",Paper,110.96,0,2,53.2608
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,"United States",California,FUR-CH-10003817,Furniture,Chairs,340.144,0.2,7,21.259
US-2014-100853,14/09/2014,19/09/2014,"Standard Class",JB-15400,Corporate,"United States",Illinois,OFF-AP-10000891,"Office Supplies",Appliances,52.448,0.8,2,-131.12
US-2014-100853,14/09/2014,19/09/2014,"Standard Class",JB-15400,Corporate,"United States",Illinois,OFF-LA-10003148,"Office Supplies",Labels,20.16,0.2,4,6.552
US-2017-152366,21/04/2017,25/04/2017,"Second Class",SJ-20500,Consumer,"United States",Texas,OFF-AP-10002684,"Office Supplies",Appliances,97.264,0.8,4,-243.16
US-2015-101511,21/11/2015,23/11/2015,"Second Class",JE-15745,Consumer,"United States",Ohio,FUR-CH-10004698,Furniture,Chairs,396.802,0.3,7,-11.3372
US-2015-101511,21/11/2015,23/11/2015,"Second Class",JE-15745,Consumer,"United States",Ohio,OFF-SU-10002189,"Office Supplies",Supplies,15.88,0.2,5,-3.7715
CA-2015-137225,15/12/2015,19/12/2015,"Standard Class",JK-15640,"Home Office","United States","New York",OFF-AR-10001940,"Office Supplies",Art,3.28,0,1,1.4104
CA-2014-166191,05/12/2014,09/12/2014,"Second Class",DK-13150,Corporate,"United States",Illinois,OFF-ST-10003455,"Office Supplies",Storage,24.816,0.2,2,1.8612
CA-2014-166191,05/12/2014,09/12/2014,"Second Class",DK-13150,Corporate,"United States",Illinois,TEC-AC-10004659,Technology,Accessories,408.744,0.2,7,76.6395
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office","United States",Louisiana,TEC-PH-10003273,Technology,Phones,503.96,0,4,131.0296
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office","United States",Louisiana,TEC-PH-10004896,Technology,Phones,149.95,0,5,41.986
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office","United States",Louisiana,TEC-AC-10002345,Technology,Accessories,29,0,2,7.25
CA-2016-105018,28/11/2016,02/12/2016,"Standard Class",SK-19990,Consumer,"United States",Connecticut,OFF-BI-10001890,"Office Supplies",Binders,7.16,0,2,3.4368
CA-2014-123260,26/08/2014,30/08/2014,"Standard Class",FM-14290,"Home Office","United States",California,TEC-AC-10002323,Technology,Accessories,176.8,0,8,22.984
CA-2016-157000,16/07/2016,22/07/2016,"Standard Class",AM-10360,Corporate,"United States",Texas,OFF-ST-10001328,"Office Supplies",Storage,37.224,0.2,3,3.7224
CA-2016-157000,16/07/2016,22/07/2016,"Standard Class",AM-10360,Corporate,"United States",Texas,OFF-PA-10001950,"Office Supplies",Paper,20.016,0.2,3,6.255
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","United States","New York",FUR-BO-10002613,Furniture,Bookcases,899.136,0.2,4,112.392
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","United States","New York",TEC-PH-10001552,Technology,Phones,71.76,0,6,20.0928
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","United States","New York",OFF-PA-10000061,"Office Supplies",Paper,51.84,0,8,24.8832
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","United States","New York",FUR-BO-10002545,Furniture,Bookcases,626.352,0.2,3,46.9764
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","United States","New York",OFF-AR-10003514,"Office Supplies",Art,19.9,0,5,6.567
CA-2015-131457,31/10/2015,06/11/2015,"Standard Class",MZ-17515,Corporate,"United States",California,OFF-EN-10001509,"Office Supplies",Envelopes,14.28,0,7,6.7116
CA-2014-140004,21/03/2014,25/03/2014,"Standard Class",CB-12025,Consumer,"United States",Ohio,OFF-AR-10004685,"Office Supplies",Art,7.408,0.2,2,1.2038
CA-2014-140004,21/03/2014,25/03/2014,"Standard Class",CB-12025,Consumer,"United States",Ohio,OFF-AR-10004027,"Office Supplies",Art,6.048,0.2,3,1.5876
CA-2017-107720,06/11/2017,13/11/2017,"Standard Class",VM-21685,"Home Office","United States","New Jersey",OFF-ST-10001414,"Office Supplies",Storage,46.26,0,3,12.0276
US-2017-124303,06/07/2017,13/07/2017,"Standard Class",FH-14365,Corporate,"United States",Pennsylvania,OFF-PA-10002749,"Office Supplies",Paper,16.056,0.2,3,5.8203
CA-2017-105074,24/06/2017,29/06/2017,"Standard Class",MB-17305,Consumer,"United States",Ohio,OFF-PA-10002666,"Office Supplies",Paper,21.744,0.2,3,6.795
CA-2014-133690,03/08/2014,05/08/2014,"First Class",BS-11755,Consumer,"United States",Colorado,FUR-TA-10004289,Furniture,Tables,218.75,0.5,2,-161.875
CA-2014-133690,03/08/2014,05/08/2014,"First Class",BS-11755,Consumer,"United States",Colorado,OFF-AP-10003622,"Office Supplies",Appliances,2.6,0.2,1,0.2925
US-2017-116701,17/12/2017,21/12/2017,"Second Class",LC-17140,Consumer,"United States",Texas,OFF-AP-10003217,"Office Supplies",Appliances,66.284,0.8,2,-178.9668
CA-2017-126382,03/06/2017,07/06/2017,"Standard Class",HK-14890,Corporate,"United States",Tennessee,FUR-FU-10002960,Furniture,Furnishings,35.168,0.2,7,9.6712
CA-2017-108329,09/12/2017,14/12/2017,"Standard Class",LE-16810,Consumer,"United States",California,TEC-PH-10001918,Technology,Phones,444.768,0.2,4,44.4768
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,"United States",Michigan,OFF-ST-10000642,"Office Supplies",Storage,83.92,0,4,5.8744
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,"United States",Michigan,TEC-PH-10001700,Technology,Phones,131.98,0,2,35.6346
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,"United States",Michigan,OFF-BI-10003274,"Office Supplies",Binders,15.92,0,4,7.4824
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,"United States",Michigan,OFF-FA-10000134,"Office Supplies",Fasteners,52.29,0,9,16.2099
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,"United States",Michigan,OFF-ST-10001522,"Office Supplies",Storage,91.99,0,1,3.6796
CA-2015-101007,09/02/2015,13/02/2015,"Second Class",MS-17980,Corporate,"United States",Texas,TEC-AC-10001266,Technology,Accessories,20.8,0.2,2,6.5
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,"United States",Ohio,OFF-LA-10004544,"Office Supplies",Labels,23.68,0.2,2,8.88
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,"United States",Ohio,FUR-BO-10004695,Furniture,Bookcases,452.45,0.5,5,-244.323
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,"United States",Ohio,TEC-PH-10002844,Technology,Phones,62.982,0.4,3,-14.6958
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,"United States",Ohio,TEC-MA-10000864,Technology,Machines,1188,0.7,9,-950.4
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,"United States",Ohio,TEC-AC-10000109,Technology,Accessories,89.584,0.2,2,4.4792
CA-2016-130162,28/10/2016,01/11/2016,"Standard Class",JH-15910,Consumer,"United States",California,OFF-ST-10001328,"Office Supplies",Storage,93.06,0,6,26.0568
CA-2016-130162,28/10/2016,01/11/2016,"Standard Class",JH-15910,Consumer,"United States",California,TEC-PH-10002563,Technology,Phones,302.376,0.2,3,22.6782
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,OFF-FA-10000585,"Office Supplies",Fasteners,5.584,0.2,2,1.8148
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,OFF-PA-10004000,"Office Supplies",Paper,22.704,0.2,6,8.2302
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,OFF-BI-10002852,"Office Supplies",Binders,19.776,0.7,4,-13.8432
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,FUR-FU-10000087,Furniture,Furnishings,72.704,0.2,4,19.0848
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,TEC-MA-10001148,Technology,Machines,479.988,0.7,4,-383.9904
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,"United States",Ohio,OFF-AR-10001958,"Office Supplies",Art,27.168,0.2,2,2.7168
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,"United States",Michigan,OFF-AR-10001026,"Office Supplies",Art,2.2,0,1,0.968
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,"United States",Michigan,FUR-TA-10003748,Furniture,Tables,622.45,0,5,136.939
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,"United States",Michigan,OFF-ST-10002485,"Office Supplies",Storage,21.98,0,1,0.2198
US-2015-145436,28/02/2015,04/03/2015,"Standard Class",VD-21670,Consumer,"United States",Tennessee,FUR-CH-10004860,Furniture,Chairs,161.568,0.2,2,-28.2744
US-2015-145436,28/02/2015,04/03/2015,"Standard Class",VD-21670,Consumer,"United States",Tennessee,FUR-CH-10004477,Furniture,Chairs,389.696,0.2,8,43.8408
US-2014-156216,13/09/2014,17/09/2014,"Standard Class",EA-14035,Corporate,"United States","North Carolina",OFF-BI-10001679,"Office Supplies",Binders,18.648,0.7,7,-12.432
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office","United States",Florida,FUR-TA-10001705,Furniture,Tables,233.86,0.45,2,-102.048
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office","United States",Florida,FUR-TA-10003473,Furniture,Tables,620.6145,0.45,3,-248.2458
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office","United States",Florida,OFF-BI-10001679,"Office Supplies",Binders,5.328,0.7,2,-3.552
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office","United States",Florida,FUR-FU-10004017,Furniture,Furnishings,258.072,0.2,3,0
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office","United States",Florida,TEC-AC-10003832,Technology,Accessories,617.976,0.2,3,-7.7247
CA-2017-160514,12/11/2017,16/11/2017,"Standard Class",DB-13120,Corporate,"United States",California,OFF-PA-10002479,"Office Supplies",Paper,10.56,0,2,4.752
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,OFF-PA-10003349,"Office Supplies",Paper,25.92,0.2,5,9.396
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,FUR-FU-10000576,Furniture,Furnishings,419.68,0.6,5,-356.728
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,FUR-FU-10004351,Furniture,Furnishings,11.688,0.6,3,-4.6752
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,TEC-PH-10000011,Technology,Phones,31.984,0.2,2,11.1944
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,FUR-TA-10002607,Furniture,Tables,177.225,0.5,5,-120.513
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,FUR-FU-10002505,Furniture,Furnishings,4.044,0.6,3,-2.8308
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,"United States",Illinois,OFF-AR-10004685,"Office Supplies",Art,7.408,0.2,2,1.2038
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office","United States",Minnesota,FUR-CH-10004063,Furniture,Chairs,2001.86,0,7,580.5394
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office","United States",Minnesota,OFF-ST-10002276,"Office Supplies",Storage,166.72,0,2,41.68
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office","United States",Minnesota,OFF-PA-10004082,"Office Supplies",Paper,47.88,0,6,23.94
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office","United States",Minnesota,OFF-AP-10002945,"Office Supplies",Appliances,1503.25,0,5,496.0725
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office","United States",Minnesota,OFF-PA-10000061,"Office Supplies",Paper,25.92,0,4,12.4416
CA-2016-154739,10/12/2016,15/12/2016,"Second Class",LH-17155,Consumer,"United States",California,FUR-CH-10002965,Furniture,Chairs,321.568,0.2,2,28.1372
CA-2016-145625,11/09/2016,17/09/2016,"Standard Class",KC-16540,Consumer,"United States",California,OFF-PA-10004569,"Office Supplies",Paper,7.61,0,1,3.5767
CA-2016-145625,11/09/2016,17/09/2016,"Standard Class",KC-16540,Consumer,"United States",California,TEC-AC-10003832,Technology,Accessories,3347.37,0,13,636.0003
CA-2016-146941,10/12/2016,13/12/2016,"First Class",DL-13315,Consumer,"United States","New York",OFF-ST-10001228,"Office Supplies",Storage,80.58,0,6,22.5624
CA-2016-146941,10/12/2016,13/12/2016,"First Class",DL-13315,Consumer,"United States","New York",OFF-EN-10003296,"Office Supplies",Envelopes,361.92,0,4,162.864
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,"United States",Illinois,FUR-FU-10002505,Furniture,Furnishings,12.132,0.6,9,-8.4924
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,"United States",Illinois,OFF-ST-10001590,"Office Supplies",Storage,53.92,0.2,5,4.044
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,"United States",Illinois,TEC-PH-10001580,Technology,Phones,647.904,0.2,6,56.6916
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"United States","New York",TEC-AC-10000290,Technology,Accessories,20.37,0,3,6.9258
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"United States","New York",OFF-ST-10002790,"Office Supplies",Storage,221.55,0,3,6.6465
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"United States","New York",OFF-BI-10003460,"Office Supplies",Binders,17.52,0.2,5,6.132
US-2017-155299,08/06/2017,12/06/2017,"Standard Class",Dl-13600,Corporate,"United States",Texas,OFF-AP-10002203,"Office Supplies",Appliances,1.624,0.8,2,-4.466
US-2014-106992,19/09/2014,21/09/2014,"Second Class",SB-20290,Corporate,"United States",Texas,TEC-MA-10000822,Technology,Machines,3059.982,0.4,3,-509.997
US-2014-106992,19/09/2014,21/09/2014,"Second Class",SB-20290,Corporate,"United States",Texas,TEC-MA-10003353,Technology,Machines,2519.958,0.4,7,-251.9958
CA-2016-125318,06/06/2016,13/06/2016,"Standard Class",RC-19825,Consumer,"United States",Illinois,TEC-PH-10001433,Technology,Phones,328.224,0.2,4,28.7196
CA-2015-155040,10/11/2015,15/11/2015,"Standard Class",AH-10210,Consumer,"United States",California,TEC-AC-10004469,Technology,Accessories,79.9,0,2,35.156
CA-2017-136826,16/06/2017,20/06/2017,"Standard Class",CB-12535,Corporate,"United States","North Carolina",OFF-AR-10003602,"Office Supplies",Art,14.016,0.2,3,4.7304
CA-2016-111010,22/01/2016,28/01/2016,"Standard Class",PG-18895,Consumer,"United States","New Jersey",OFF-FA-10003472,"Office Supplies",Fasteners,7.56,0,6,0.3024
US-2017-145366,09/12/2017,13/12/2017,"Standard Class",CA-12310,Corporate,"United States",Ohio,OFF-ST-10004180,"Office Supplies",Storage,37.208,0.2,1,-7.4416
US-2017-145366,09/12/2017,13/12/2017,"Standard Class",CA-12310,Corporate,"United States",Ohio,OFF-EN-10004386,"Office Supplies",Envelopes,57.576,0.2,3,21.591
CA-2017-163979,28/12/2017,02/01/2018,"Second Class",KH-16690,Corporate,"United States",California,OFF-ST-10003208,"Office Supplies",Storage,725.84,0,4,210.4936
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,"United States",California,TEC-AC-10003628,Technology,Accessories,209.93,0,7,92.3692
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,"United States",California,FUR-FU-10003274,Furniture,Furnishings,5.28,0,3,2.3232
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,"United States",California,OFF-BI-10002557,"Office Supplies",Binders,10.92,0.2,3,4.095
CA-2017-118136,16/09/2017,17/09/2017,"First Class",BB-10990,Corporate,"United States",California,OFF-AR-10001427,"Office Supplies",Art,5.98,0,1,1.5548
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,"United States",Pennsylvania,OFF-PA-10000673,"Office Supplies",Paper,11.648,0.2,2,4.0768
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,"United States",Pennsylvania,OFF-ST-10000876,"Office Supplies",Storage,59.712,0.2,6,5.9712
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,"United States",Pennsylvania,OFF-LA-10002043,"Office Supplies",Labels,24.84,0.2,3,8.694
US-2015-161991,26/09/2015,28/09/2015,"Second Class",SC-20725,Consumer,"United States",Texas,OFF-BI-10004967,"Office Supplies",Binders,2.08,0.8,5,-3.432
US-2015-161991,26/09/2015,28/09/2015,"Second Class",SC-20725,Consumer,"United States",Texas,TEC-PH-10001760,Technology,Phones,1114.4,0.2,7,376.11
CA-2015-130890,02/11/2015,06/11/2015,"Standard Class",JO-15280,Consumer,"United States",California,FUR-TA-10002903,Furniture,Tables,1038.84,0.2,5,51.942
CA-2015-130883,26/09/2015,02/10/2015,"Standard Class",TB-21520,Consumer,"United States",Oregon,OFF-PA-10000474,"Office Supplies",Paper,141.76,0.2,5,47.844
CA-2015-130883,26/09/2015,02/10/2015,"Standard Class",TB-21520,Consumer,"United States",Oregon,TEC-AC-10001956,Technology,Accessories,239.8,0.2,5,47.96
CA-2015-130883,26/09/2015,02/10/2015,"Standard Class",TB-21520,Consumer,"United States",Oregon,OFF-PA-10004100,"Office Supplies",Paper,31.104,0.2,6,10.8864
CA-2016-112697,18/12/2016,20/12/2016,"Second Class",AH-10195,Corporate,"United States",Florida,OFF-BI-10000778,"Office Supplies",Binders,254.058,0.7,7,-169.372
CA-2016-112697,18/12/2016,20/12/2016,"Second Class",AH-10195,Corporate,"United States",Florida,OFF-AP-10002684,"Office Supplies",Appliances,194.528,0.2,2,24.316
CA-2016-112697,18/12/2016,20/12/2016,"Second Class",AH-10195,Corporate,"United States",Florida,OFF-SU-10000646,"Office Supplies",Supplies,961.48,0.2,5,-204.3145
CA-2016-110772,20/11/2016,24/11/2016,"Second Class",NZ-18565,"Home Office","United States",Ohio,OFF-FA-10002983,"Office Supplies",Fasteners,19.096,0.2,7,6.6836
CA-2016-110772,20/11/2016,24/11/2016,"Second Class",NZ-18565,"Home Office","United States",Ohio,OFF-LA-10004689,"Office Supplies",Labels,18.496,0.2,8,6.2424
CA-2016-110772,20/11/2016,24/11/2016,"Second Class",NZ-18565,"Home Office","United States",Ohio,TEC-AC-10002001,Technology,Accessories,255.984,0.2,2,54.3966
CA-2016-110772,20/11/2016,24/11/2016,"Second Class",NZ-18565,"Home Office","United States",Ohio,FUR-BO-10004709,Furniture,Bookcases,86.97,0.5,3,-48.7032
CA-2014-111451,26/12/2014,28/12/2014,"First Class",KL-16555,Corporate,"United States",Colorado,FUR-FU-10004091,Furniture,Furnishings,300.416,0.2,8,78.8592
CA-2014-111451,26/12/2014,28/12/2014,"First Class",KL-16555,Corporate,"United States",Colorado,FUR-CH-10001891,Furniture,Chairs,230.352,0.2,3,20.1558
