"order id","order date","ship date","ship mode","customer id",segment,state,city,region,category,sub-category,sales,Quantity,Discount,Profit,order_year,order_month,days_difference,profit_status
CA-2015-124919,31/05/2015,02/06/2015,"First Class",SP-20650,Corporate,California,"San Jose",West,"Office Supplies",Paper,58.38,7,0,26.271,2015,2015-05,2,Profit
CA-2015-124919,31/05/2015,02/06/2015,"First Class",SP-20650,Corporate,California,"San Jose",West,"Office Supplies",Paper,105.52,4,0,48.5392,2015,2015-05,2,Profit
CA-2015-124919,31/05/2015,02/06/2015,"First Class",SP-20650,Corporate,California,"San Jose",West,"Office Supplies",Storage,80.88,6,0,21.0288,2015,2015-05,2,Profit
CA-2015-118948,28/05/2015,03/06/2015,"Standard Class",NK-18490,"Home Office",Washington,Seattle,West,"Office Supplies",Art,6.63,3,0,1.7901,2015,2015-05,6,Profit
CA-2014-104269,01/03/2014,06/03/2014,"Second Class",DB-13060,Consumer,Washington,Seattle,West,Furniture,Chairs,457.568,2,0.2,51.4764,2014,2014-03,5,Profit
CA-2016-114104,20/11/2016,24/11/2016,"Standard Class",NP-18670,Consumer,Oklahoma,Edmond,Central,"Office Supplies",Labels,14.62,2,0,6.8714,2016,2016-11,4,Profit
CA-2016-114104,20/11/2016,24/11/2016,"Standard Class",NP-18670,Consumer,Oklahoma,Edmond,Central,Technology,Phones,944.93,7,0,236.2325,2016,2016-11,4,Profit
CA-2016-162733,11/05/2016,12/05/2016,"First Class",TT-21070,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,5.98,1,0,2.691,2016,2016-05,1,Profit
CA-2015-119697,28/12/2015,31/12/2015,"Second Class",EM-13960,Consumer,Pennsylvania,Philadelphia,East,Technology,Accessories,54.384,2,0.2,1.3596,2015,2015-12,3,Profit
CA-2016-154508,16/11/2016,20/11/2016,"Standard Class",RD-19900,Consumer,"New Mexico",Carlsbad,West,"Office Supplies",Envelopes,28.4,5,0,13.348,2016,2016-11,4,Profit
CA-2016-113817,07/11/2016,11/11/2016,"Standard Class",MJ-17740,Consumer,Washington,Seattle,West,"Office Supplies",Binders,27.68,2,0.2,9.688,2016,2016-11,4,Profit
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,"Office Supplies",Art,9.936,3,0.2,2.7324,2014,2014-09,4,Profit
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,Technology,Machines,8159.952,8,0.4,-1359.992,2014,2014-09,4,Loss
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,"Office Supplies",Storage,275.928,3,0.2,-58.6347,2014,2014-09,4,Loss
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,Furniture,Chairs,1740.06,9,0.3,-24.858,2014,2014-09,4,Loss
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,"Office Supplies",Art,32.064,6,0.2,6.8136,2014,2014-09,4,Profit
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,"Office Supplies",Appliances,177.98,5,0.8,-453.849,2014,2014-09,4,Loss
CA-2014-139892,08/09/2014,12/09/2014,"Standard Class",BM-11140,Consumer,Texas,"San Antonio",Central,Technology,Phones,143.976,3,0.2,8.9985,2014,2014-09,4,Profit
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,20.94,3,0,9.8418,2014,2014-08,4,Profit
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,110.96,2,0,53.2608,2014,2014-08,4,Profit
CA-2014-118962,05/08/2014,09/08/2014,"Standard Class",CS-12130,Consumer,California,"Los Angeles",West,Furniture,Chairs,340.144,7,0.2,21.259,2014,2014-08,4,Profit
US-2014-100853,14/09/2014,19/09/2014,"Standard Class",JB-15400,Corporate,Illinois,Chicago,Central,"Office Supplies",Appliances,52.448,2,0.8,-131.12,2014,2014-09,5,Loss
US-2014-100853,14/09/2014,19/09/2014,"Standard Class",JB-15400,Corporate,Illinois,Chicago,Central,"Office Supplies",Labels,20.16,4,0.2,6.552,2014,2014-09,5,Profit
US-2017-152366,21/04/2017,25/04/2017,"Second Class",SJ-20500,Consumer,Texas,Houston,Central,"Office Supplies",Appliances,97.264,4,0.8,-243.16,2017,2017-04,4,Loss
US-2015-101511,21/11/2015,23/11/2015,"Second Class",JE-15745,Consumer,Ohio,Newark,East,Furniture,Chairs,396.802,7,0.3,-11.3372,2015,2015-11,2,Loss
US-2015-101511,21/11/2015,23/11/2015,"Second Class",JE-15745,Consumer,Ohio,Newark,East,"Office Supplies",Supplies,15.88,5,0.2,-3.7715,2015,2015-11,2,Loss
CA-2015-137225,15/12/2015,19/12/2015,"Standard Class",JK-15640,"Home Office","New York","New York City",East,"Office Supplies",Art,3.28,1,0,1.4104,2015,2015-12,4,Profit
CA-2014-166191,05/12/2014,09/12/2014,"Second Class",DK-13150,Corporate,Illinois,Decatur,Central,"Office Supplies",Storage,24.816,2,0.2,1.8612,2014,2014-12,4,Profit
CA-2014-166191,05/12/2014,09/12/2014,"Second Class",DK-13150,Corporate,Illinois,Decatur,Central,Technology,Accessories,408.744,7,0.2,76.6395,2014,2014-12,4,Profit
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office",Louisiana,Monroe,South,Technology,Phones,503.96,4,0,131.0296,2014,2014-11,5,Profit
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office",Louisiana,Monroe,South,Technology,Phones,149.95,5,0,41.986,2014,2014-11,5,Profit
CA-2014-158274,19/11/2014,24/11/2014,"Second Class",RM-19675,"Home Office",Louisiana,Monroe,South,Technology,Accessories,29,2,0,7.25,2014,2014-11,5,Profit
CA-2016-105018,28/11/2016,02/12/2016,"Standard Class",SK-19990,Consumer,Connecticut,Fairfield,East,"Office Supplies",Binders,7.16,2,0,3.4368,2016,2016-11,4,Profit
CA-2014-123260,26/08/2014,30/08/2014,"Standard Class",FM-14290,"Home Office",California,"Los Angeles",West,Technology,Accessories,176.8,8,0,22.984,2014,2014-08,4,Profit
CA-2016-157000,16/07/2016,22/07/2016,"Standard Class",AM-10360,Corporate,Texas,"Grand Prairie",Central,"Office Supplies",Storage,37.224,3,0.2,3.7224,2016,2016-07,6,Profit
CA-2016-157000,16/07/2016,22/07/2016,"Standard Class",AM-10360,Corporate,Texas,"Grand Prairie",Central,"Office Supplies",Paper,20.016,3,0.2,6.255,2016,2016-07,6,Profit
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","New York","New York City",East,Furniture,Bookcases,899.136,4,0.2,112.392,2015,2015-10,2,Profit
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","New York","New York City",East,Technology,Phones,71.76,6,0,20.0928,2015,2015-10,2,Profit
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","New York","New York City",East,"Office Supplies",Paper,51.84,8,0,24.8832,2015,2015-10,2,Profit
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","New York","New York City",East,Furniture,Bookcases,626.352,3,0.2,46.9764,2015,2015-10,2,Profit
CA-2015-102281,12/10/2015,14/10/2015,"First Class",MP-17470,"Home Office","New York","New York City",East,"Office Supplies",Art,19.9,5,0,6.567,2015,2015-10,2,Profit
CA-2015-131457,31/10/2015,06/11/2015,"Standard Class",MZ-17515,Corporate,California,Redlands,West,"Office Supplies",Envelopes,14.28,7,0,6.7116,2015,2015-10,6,Profit
CA-2014-140004,21/03/2014,25/03/2014,"Standard Class",CB-12025,Consumer,Ohio,Hamilton,East,"Office Supplies",Art,7.408,2,0.2,1.2038,2014,2014-03,4,Profit
CA-2014-140004,21/03/2014,25/03/2014,"Standard Class",CB-12025,Consumer,Ohio,Hamilton,East,"Office Supplies",Art,6.048,3,0.2,1.5876,2014,2014-03,4,Profit
CA-2017-107720,06/11/2017,13/11/2017,"Standard Class",VM-21685,"Home Office","New Jersey",Westfield,East,"Office Supplies",Storage,46.26,3,0,12.0276,2017,2017-11,7,Profit
US-2017-124303,06/07/2017,13/07/2017,"Standard Class",FH-14365,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Paper,16.056,3,0.2,5.8203,2017,2017-07,7,Profit
CA-2017-105074,24/06/2017,29/06/2017,"Standard Class",MB-17305,Consumer,Ohio,Akron,East,"Office Supplies",Paper,21.744,3,0.2,6.795,2017,2017-06,5,Profit
CA-2014-133690,03/08/2014,05/08/2014,"First Class",BS-11755,Consumer,Colorado,Denver,West,Furniture,Tables,218.75,2,0.5,-161.875,2014,2014-08,2,Loss
CA-2014-133690,03/08/2014,05/08/2014,"First Class",BS-11755,Consumer,Colorado,Denver,West,"Office Supplies",Appliances,2.6,1,0.2,0.2925,2014,2014-08,2,Profit
US-2017-116701,17/12/2017,21/12/2017,"Second Class",LC-17140,Consumer,Texas,Dallas,Central,"Office Supplies",Appliances,66.284,2,0.8,-178.9668,2017,2017-12,4,Loss
CA-2017-126382,03/06/2017,07/06/2017,"Standard Class",HK-14890,Corporate,Tennessee,Franklin,South,Furniture,Furnishings,35.168,7,0.2,9.6712,2017,2017-06,4,Profit
CA-2017-108329,09/12/2017,14/12/2017,"Standard Class",LE-16810,Consumer,California,Whittier,West,Technology,Phones,444.768,4,0.2,44.4768,2017,2017-12,5,Profit
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,Michigan,Saginaw,Central,"Office Supplies",Storage,83.92,4,0,5.8744,2017,2017-12,6,Profit
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,Michigan,Saginaw,Central,Technology,Phones,131.98,2,0,35.6346,2017,2017-12,6,Profit
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,Michigan,Saginaw,Central,"Office Supplies",Binders,15.92,4,0,7.4824,2017,2017-12,6,Profit
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,Michigan,Saginaw,Central,"Office Supplies",Fasteners,52.29,9,0,16.2099,2017,2017-12,6,Profit
CA-2017-135860,01/12/2017,07/12/2017,"Standard Class",JH-15985,Consumer,Michigan,Saginaw,Central,"Office Supplies",Storage,91.99,1,0,3.6796,2017,2017-12,6,Profit
CA-2015-101007,09/02/2015,13/02/2015,"Second Class",MS-17980,Corporate,Texas,Dallas,Central,Technology,Accessories,20.8,2,0.2,6.5,2015,2015-02,4,Profit
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,Ohio,Medina,East,"Office Supplies",Labels,23.68,2,0.2,8.88,2015,2015-01,7,Profit
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,Ohio,Medina,East,Furniture,Bookcases,452.45,5,0.5,-244.323,2015,2015-01,7,Loss
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,Ohio,Medina,East,Technology,Phones,62.982,3,0.4,-14.6958,2015,2015-01,7,Loss
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,Ohio,Medina,East,Technology,Machines,1188,9,0.7,-950.4,2015,2015-01,7,Loss
CA-2015-146262,02/01/2015,09/01/2015,"Standard Class",VW-21775,Corporate,Ohio,Medina,East,Technology,Accessories,89.584,2,0.2,4.4792,2015,2015-01,7,Profit
CA-2016-130162,28/10/2016,01/11/2016,"Standard Class",JH-15910,Consumer,California,"Los Angeles",West,"Office Supplies",Storage,93.06,6,0,26.0568,2016,2016-10,4,Profit
CA-2016-130162,28/10/2016,01/11/2016,"Standard Class",JH-15910,Consumer,California,"Los Angeles",West,Technology,Phones,302.376,3,0.2,22.6782,2016,2016-10,4,Profit
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,"Office Supplies",Fasteners,5.584,2,0.2,1.8148,2015,2015-12,3,Profit
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,"Office Supplies",Paper,22.704,6,0.2,8.2302,2015,2015-12,3,Profit
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,"Office Supplies",Binders,19.776,4,0.7,-13.8432,2015,2015-12,3,Loss
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,Furniture,Furnishings,72.704,4,0.2,19.0848,2015,2015-12,3,Profit
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,Technology,Machines,479.988,4,0.7,-383.9904,2015,2015-12,3,Loss
CA-2015-169397,24/12/2015,27/12/2015,"First Class",JB-15925,Consumer,Ohio,Dublin,East,"Office Supplies",Art,27.168,2,0.2,2.7168,2015,2015-12,3,Profit
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,Michigan,Detroit,Central,"Office Supplies",Art,2.2,1,0,0.968,2015,2015-08,7,Profit
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,Michigan,Detroit,Central,Furniture,Tables,622.45,5,0,136.939,2015,2015-08,7,Profit
CA-2015-163055,09/08/2015,16/08/2015,"Standard Class",DS-13180,Corporate,Michigan,Detroit,Central,"Office Supplies",Storage,21.98,1,0,0.2198,2015,2015-08,7,Profit
US-2015-145436,28/02/2015,04/03/2015,"Standard Class",VD-21670,Consumer,Tennessee,Columbia,South,Furniture,Chairs,161.568,2,0.2,-28.2744,2015,2015-02,4,Loss
US-2015-145436,28/02/2015,04/03/2015,"Standard Class",VD-21670,Consumer,Tennessee,Columbia,South,Furniture,Chairs,389.696,8,0.2,43.8408,2015,2015-02,4,Profit
US-2014-156216,13/09/2014,17/09/2014,"Standard Class",EA-14035,Corporate,"North Carolina",Charlotte,South,"Office Supplies",Binders,18.648,7,0.7,-12.432,2014,2014-09,4,Loss
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office",Florida,Tampa,South,Furniture,Tables,233.86,2,0.45,-102.048,2017,2017-04,5,Loss
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office",Florida,Tampa,South,Furniture,Tables,620.6145,3,0.45,-248.2458,2017,2017-04,5,Loss
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office",Florida,Tampa,South,"Office Supplies",Binders,5.328,2,0.7,-3.552,2017,2017-04,5,Loss
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office",Florida,Tampa,South,Furniture,Furnishings,258.072,3,0.2,0,2017,2017-04,5,"Break Even"
US-2017-100930,07/04/2017,12/04/2017,"Standard Class",CS-12400,"Home Office",Florida,Tampa,South,Technology,Accessories,617.976,3,0.2,-7.7247,2017,2017-04,5,Loss
CA-2017-160514,12/11/2017,16/11/2017,"Standard Class",DB-13120,Corporate,California,"Santa Clara",West,"Office Supplies",Paper,10.56,2,0,4.752,2017,2017-11,4,Profit
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,"Office Supplies",Paper,25.92,5,0.2,9.396,2016,2016-06,5,Profit
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,2016,2016-06,5,Loss
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,2016,2016-06,5,Loss
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,Technology,Phones,31.984,2,0.2,11.1944,2016,2016-06,5,Profit
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,Furniture,Tables,177.225,5,0.5,-120.513,2016,2016-06,5,Loss
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,2016,2016-06,5,Loss
CA-2016-157749,04/06/2016,09/06/2016,"Second Class",KL-16645,Consumer,Illinois,Chicago,Central,"Office Supplies",Art,7.408,2,0.2,1.2038,2016,2016-06,5,Profit
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office",Minnesota,Lakeville,Central,Furniture,Chairs,2001.86,7,0,580.5394,2014,2014-06,5,Profit
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office",Minnesota,Lakeville,Central,"Office Supplies",Storage,166.72,2,0,41.68,2014,2014-06,5,Profit
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office",Minnesota,Lakeville,Central,"Office Supplies",Paper,47.88,6,0,23.94,2014,2014-06,5,Profit
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office",Minnesota,Lakeville,Central,"Office Supplies",Appliances,1503.25,5,0,496.0725,2014,2014-06,5,Profit
CA-2014-131926,01/06/2014,06/06/2014,"Second Class",DW-13480,"Home Office",Minnesota,Lakeville,Central,"Office Supplies",Paper,25.92,4,0,12.4416,2014,2014-06,5,Profit
CA-2016-154739,10/12/2016,15/12/2016,"Second Class",LH-17155,Consumer,California,"San Francisco",West,Furniture,Chairs,321.568,2,0.2,28.1372,2016,2016-12,5,Profit
CA-2016-145625,11/09/2016,17/09/2016,"Standard Class",KC-16540,Consumer,California,"San Diego",West,"Office Supplies",Paper,7.61,1,0,3.5767,2016,2016-09,6,Profit
CA-2016-145625,11/09/2016,17/09/2016,"Standard Class",KC-16540,Consumer,California,"San Diego",West,Technology,Accessories,3347.37,13,0,636.0003,2016,2016-09,6,Profit
CA-2016-146941,10/12/2016,13/12/2016,"First Class",DL-13315,Consumer,"New York","New York City",East,"Office Supplies",Storage,80.58,6,0,22.5624,2016,2016-12,3,Profit
CA-2016-146941,10/12/2016,13/12/2016,"First Class",DL-13315,Consumer,"New York","New York City",East,"Office Supplies",Envelopes,361.92,4,0,162.864,2016,2016-12,3,Profit
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,Illinois,Chicago,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,2015,2015-11,6,Loss
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,Illinois,Chicago,Central,"Office Supplies",Storage,53.92,5,0.2,4.044,2015,2015-11,6,Profit
US-2015-159982,28/11/2015,04/12/2015,"Standard Class",DR-12880,Corporate,Illinois,Chicago,Central,Technology,Phones,647.904,6,0.2,56.6916,2015,2015-11,6,Profit
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"New York","New York City",East,Technology,Accessories,20.37,3,0,6.9258,2017,2017-12,2,Profit
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"New York","New York City",East,"Office Supplies",Storage,221.55,3,0,6.6465,2017,2017-12,2,Profit
CA-2017-163139,01/12/2017,03/12/2017,"Second Class",CC-12670,Consumer,"New York","New York City",East,"Office Supplies",Binders,17.52,5,0.2,6.132,2017,2017-12,2,Profit
US-2017-155299,08/06/2017,12/06/2017,"Standard Class",Dl-13600,Corporate,Texas,Pasadena,Central,"Office Supplies",Appliances,1.624,2,0.8,-4.466,2017,2017-06,4,Loss
US-2014-106992,19/09/2014,21/09/2014,"Second Class",SB-20290,Corporate,Texas,Houston,Central,Technology,Machines,3059.982,3,0.4,-509.997,2014,2014-09,2,Loss
US-2014-106992,19/09/2014,21/09/2014,"Second Class",SB-20290,Corporate,Texas,Houston,Central,Technology,Machines,2519.958,7,0.4,-251.9958,2014,2014-09,2,Loss
CA-2016-125318,06/06/2016,13/06/2016,"Standard Class",RC-19825,Consumer,Illinois,Chicago,Central,Technology,Phones,328.224,4,0.2,28.7196,2016,2016-06,7,Profit
CA-2015-155040,10/11/2015,15/11/2015,"Standard Class",AH-10210,Consumer,California,Brentwood,West,Technology,Accessories,79.9,2,0,35.156,2015,2015-11,5,Profit
CA-2017-136826,16/06/2017,20/06/2017,"Standard Class",CB-12535,Corporate,"North Carolina","Chapel Hill",South,"Office Supplies",Art,14.016,3,0.2,4.7304,2017,2017-06,4,Profit
CA-2016-111010,22/01/2016,28/01/2016,"Standard Class",PG-18895,Consumer,"New Jersey",Morristown,East,"Office Supplies",Fasteners,7.56,6,0,0.3024,2016,2016-01,6,Profit
US-2017-145366,09/12/2017,13/12/2017,"Standard Class",CA-12310,Corporate,Ohio,Cincinnati,East,"Office Supplies",Storage,37.208,1,0.2,-7.4416,2017,2017-12,4,Loss
US-2017-145366,09/12/2017,13/12/2017,"Standard Class",CA-12310,Corporate,Ohio,Cincinnati,East,"Office Supplies",Envelopes,57.576,3,0.2,21.591,2017,2017-12,4,Profit
CA-2017-163979,28/12/2017,02/01/2018,"Second Class",KH-16690,Corporate,California,"San Francisco",West,"Office Supplies",Storage,725.84,4,0,210.4936,2017,2017-12,5,Profit
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,California,"San Francisco",West,Technology,Accessories,209.93,7,0,92.3692,2015,2015-07,1,Profit
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,California,"San Francisco",West,Furniture,Furnishings,5.28,3,0,2.3232,2015,2015-07,1,Profit
CA-2015-155334,30/07/2015,31/07/2015,"First Class",HA-14920,Consumer,California,"San Francisco",West,"Office Supplies",Binders,10.92,3,0.2,4.095,2015,2015-07,1,Profit
CA-2017-118136,16/09/2017,17/09/2017,"First Class",BB-10990,Corporate,California,Inglewood,West,"Office Supplies",Art,5.98,1,0,1.5548,2017,2017-09,1,Profit
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Paper,11.648,2,0.2,4.0768,2017,2017-10,4,Profit
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Storage,59.712,6,0.2,5.9712,2017,2017-10,4,Profit
CA-2017-132976,13/10/2017,17/10/2017,"Standard Class",AG-10495,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Labels,24.84,3,0.2,8.694,2017,2017-10,4,Profit
US-2015-161991,26/09/2015,28/09/2015,"Second Class",SC-20725,Consumer,Texas,Houston,Central,"Office Supplies",Binders,2.08,5,0.8,-3.432,2015,2015-09,2,Loss
US-2015-161991,26/09/2015,28/09/2015,"Second Class",SC-20725,Consumer,Texas,Houston,Central,Technology,Phones,1114.4,7,0.2,376.11,2015,2015-09,2,Profit
CA-2015-130890,02/11/2015,06/11/2015,"Standard Class",JO-15280,Consumer,California,"Los Angeles",West,Furniture,Tables,1038.84,5,0.2,51.942,2015,2015-11,4,Profit
CA-2015-130883,26/09/2015,02/10/2015,"Standard Class",TB-21520,Consumer,Oregon,Portland,West,"Office Supplies",Paper,141.76,5,0.2,47.844,2015,2015-09,6,Profit
